id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute,profit_net,mois,indicateur_retour,indicateur_annulation,nombre_commandes_par_client,valeur_vie_client
CMD109671,2025-07-21,C1308,Abidjan,Mode,Produit_Mode_14,34.22,2,0.22,8.76,Carte,Influenceur,8.79,Livrée,53.3832,24.022440000000003,6.472440000000004,2025-07,0,0,5,271.5129
CMD109672,2025-08-15,C0152,Cotonou,Maison,Produit_Maison_46,47.22,2,0.07,2.48,Mobile Money,Email,1.47,Livrée,87.82919999999999,30.740219999999994,26.790219999999994,2025-08,0,0,15,3911.1510000000003
CMD109673,2025-12-23,C0172,Abidjan,Électronique,Produit_Électronique_27,653.21,1,0.05,5.37,Virement,Instagram Ads,6.78,Livrée,620.5495,93.08242499999999,80.93242499999998,2025-12,0,0,19,4020.6321
CMD109674,2025-12-04,C0425,Dakar,Électronique,Produit_Électronique_48,395.62,1,0.2,2.99,Paiement à la livraison,Instagram Ads,6.73,Livrée,316.49600000000004,47.4744,37.754400000000004,2025-12,0,0,4,1779.2051
CMD109675,2025-11-22,C0177,Cotonou,Maison,Produit_Maison_29,122.87,2,0.04,5.39,Virement,Google Ads,5.45,Retournée,235.9104,82.56864,71.72864,2025-11,1,0,14,2167.9445
CMD109676,2025-07-22,C0126,Cotonou,Mode,Produit_Mode_23,35.49,3,0.17,4.7,Carte,Google Ads,5.38,Livrée,88.3701,39.766545,29.686545,2025-07,0,0,14,5553.24415
CMD109677,2025-09-14,C0070,Kinshasa,Mode,Produit_Mode_28,9.09,2,0.13,6.33,Paiement à la livraison,Google Ads,3.5,Livrée,15.8166,7.11747,-2.71253,2025-09,0,0,17,2751.9487999999997
CMD109678,2025-12-11,C1290,Kinshasa,Électronique,Produit_Électronique_14,486.77,3,0.0,4.33,Mobile Money,Email,1.76,Livrée,1460.31,219.04649999999998,212.95649999999998,2025-12,0,0,4,1943.3935999999999
CMD109679,2025-09-23,C0011,Kinshasa,Électronique,Produit_Électronique_1,682.91,1,0.2,8.43,Mobile Money,Instagram Ads,13.89,Livrée,546.328,81.94919999999999,59.62919999999998,2025-09,0,0,9,2204.2026
CMD109680,2025-12-07,C1261,Kinshasa,Mode,Produit_Mode_39,59.38,2,0.15,3.1,Carte,Instagram Ads,6.4,Livrée,100.946,45.4257,35.9257,2025-12,0,0,3,849.617
CMD109681,2025-10-04,C0356,Kinshasa,Maison,Produit_Maison_37,139.0,2,0.1,7.06,Paiement à la livraison,Instagram Ads,10.49,Livrée,250.20000000000002,87.57000000000001,70.02000000000001,2025-10,0,0,20,6580.01
CMD109682,2025-10-09,C0310,Douala,Beauté,Produit_Beauté_37,31.6,3,0.05,2.56,Carte,Google Ads,5.5,Livrée,90.06,49.53300000000001,41.473000000000006,2025-10,0,0,25,6182.3563
CMD109683,2025-12-13,C0321,Dakar,Maison,Produit_Maison_18,146.96,2,0.04,8.16,Paiement à la livraison,Email,1.38,Livrée,282.1632,98.75712,89.21712000000001,2025-12,0,0,17,3956.1710000000003
CMD109684,2025-10-08,C0120,Dakar,Beauté,Produit_Beauté_39,13.99,3,0.02,3.14,Carte,Email,1.27,Livrée,41.1306,22.621830000000003,18.211830000000003,2025-10,0,0,29,9542.2145
CMD109685,2025-12-26,C0073,Libreville,Maison,Produit_Maison_24,120.04,2,0.16,2.21,Carte,Instagram Ads,8.07,Livrée,201.6672,70.58352,60.30352,2025-12,0,0,20,4683.5417
CMD109686,2025-09-25,C0167,Kinshasa,Mode,Produit_Mode_14,84.24,2,0.12,8.54,Paiement à la livraison,Email,1.81,Livrée,148.26239999999999,66.71808,56.36808,2025-09,0,0,15,4546.7199
CMD109687,2025-10-24,C0104,Cotonou,Mode,Produit_Mode_3,49.64,1,0.2,2.72,Paiement à la livraison,Email,1.54,Livrée,39.712,17.870400000000004,13.610400000000002,2025-10,0,0,15,1272.59145
CMD109688,2025-08-03,C0303,Abidjan,Mode,Produit_Mode_28,38.9,1,0.17,9.07,Paiement à la livraison,Email,0.97,Livrée,32.287,14.52915,4.4891499999999995,2025-08,0,0,16,4722.7621
CMD109689,2025-11-06,C0272,Kinshasa,Beauté,Produit_Beauté_14,12.93,1,0.0,4.77,Virement,Google Ads,4.29,Livrée,12.93,7.1115,-1.9484999999999992,2025-11,0,0,17,6359.6013
CMD109690,2025-07-18,C0082,Kinshasa,Mode,Produit_Mode_46,28.58,3,0.06,9.63,Carte,Google Ads,6.57,Livrée,80.59559999999999,36.26802,20.068019999999997,2025-07,0,0,23,7355.589199999999
CMD109691,2025-12-19,C0726,Abidjan,Électronique,Produit_Beauté_20,26.45,3,0.08,4.23,Carte,Email,1.67,Livrée,73.002,10.950299999999999,5.050299999999998,2025-12,0,0,2,251.7351
CMD109692,2025-12-27,C1725,Dakar,Mode,Produit_Mode_47,34.519999999999996,1,0.14,3.9,Paiement à la livraison,Influenceur,19.24,Livrée,29.687199999999997,13.35924,-9.780759999999999,2025-12,0,0,2,349.2394
CMD109693,2025-10-02,C0594,Douala,Beauté,Produit_Beauté_23,36.79,1,0.1,7.98,Virement,Instagram Ads,6.98,Livrée,33.111,18.21105,3.2510499999999993,2025-10,0,0,2,48.321
CMD109694,2025-10-21,C0339,Abidjan,Mode,Produit_Mode_44,51.49,3,0.1,9.39,Mobile Money,Instagram Ads,14.35,Retournée,139.023,62.56035,38.82035,2025-10,1,0,17,3766.6256000000003
CMD109695,2025-07-15,C1582,Lomé,Mode,Produit_Mode_37,48.33,3,0.1,2.91,Virement,Instagram Ads,11.86,Livrée,130.491,58.72095000000001,43.950950000000006,2025-07,0,0,4,2502.1615
CMD109696,2025-10-15,C0322,Dakar,Mode,Produit_Mode_36,74.02,2,0.17,6.24,Virement,Email,0.54,Livrée,122.87319999999998,55.292939999999994,48.51293999999999,2025-10,0,0,19,3221.7659
CMD109697,2025-10-07,C1244,Lomé,Mode,Produit_Mode_34,46.93,1,0.12,6.74,Virement,Instagram Ads,5.84,Livrée,41.2984,18.58428,6.00428,2025-10,0,0,1,41.2984
CMD109698,2025-09-15,C0082,Abidjan,Mode,Produit_Mode_37,19.73,3,0.24,5.08,Virement,Email,1.1,Livrée,44.9844,20.24298,14.06298,2025-09,0,0,23,7355.589199999999
CMD109699,2025-09-09,C0342,Cotonou,Mode,Produit_Mode_23,57.14,2,0.15,6.91,Mobile Money,Influenceur,7.06,Livrée,97.138,43.71210000000001,29.74210000000001,2025-09,0,0,8,3080.7073
CMD109700,2025-12-29,C1911,Libreville,Électronique,Produit_Électronique_28,390.92499999999995,1,0.0,6.96,Carte,Email,1.25,Livrée,390.92499999999995,58.63874999999999,50.42874999999999,2025-12,0,0,1,390.92499999999995
CMD109701,2025-08-05,C1559,Douala,Mode,Produit_Mode_36,44.04,2,0.17,8.35,Carte,Google Ads,5.57,Annulée,0.0,0.0,-13.92,2025-08,0,1,4,122.6212
CMD109702,2025-07-12,C0097,Libreville,Mode,Produit_Mode_21,44.82,2,0.12,2.24,Carte,Instagram Ads,14.77,Livrée,78.8832,35.497440000000005,18.487440000000003,2025-07,0,0,16,3939.10955
CMD109703,2025-08-01,C0618,Lomé,Mode,Produit_Mode_1,46.73,3,0.22,9.33,Virement,Google Ads,4.96,Livrée,109.3482,49.20669,34.91669,2025-08,0,0,6,466.5458
CMD109704,2025-09-30,C1143,Douala,Mode,Produit_Mode_44,70.41,2,0.15,6.32,Mobile Money,Email,0.55,Livrée,119.69699999999999,53.86364999999999,46.993649999999995,2025-09,0,0,1,119.69699999999999
CMD109705,2025-09-07,C0139,Cotonou,Mode,Produit_Mode_15,31.92,3,0.19,8.99,Paiement à la livraison,Instagram Ads,14.88,Livrée,77.5656,34.904520000000005,11.034520000000002,2025-09,0,0,14,3682.8347
CMD109706,2025-10-15,C0093,Kinshasa,Électronique,Produit_Électronique_20,246.29,2,0.1,7.42,Paiement à la livraison,Instagram Ads,5.23,Livrée,443.322,66.4983,53.848299999999995,2025-10,0,0,15,4226.5799
CMD109707,2025-10-24,C0354,Dakar,Beauté,Produit_Beauté_45,24.0,3,0.15,3.95,Mobile Money,Instagram Ads,10.44,Livrée,61.199999999999996,33.660000000000004,19.270000000000003,2025-10,0,0,16,5550.3728
CMD109708,2025-11-25,C0365,Kinshasa,Électronique,Produit_Électronique_39,540.12,2,0.1,7.37,Mobile Money,Email,1.73,Livrée,972.216,145.8324,136.7324,2025-11,0,0,14,2139.1491
CMD109709,2025-10-10,C0148,Libreville,Beauté,Produit_Beauté_35,22.22,2,0.07,8.72,Carte,Instagram Ads,11.92,Livrée,41.32919999999999,22.73106,2.091059999999999,2025-10,0,0,19,3703.8316999999997
CMD109710,2025-07-22,C0362,Libreville,Maison,Produit_Maison_24,158.2,1,0.28,2.28,Mobile Money,Instagram Ads,9.5,Livrée,113.90399999999998,39.86639999999999,28.08639999999999,2025-07,0,0,13,4004.34455
CMD109711,2025-12-20,C0292,Douala,Électronique,Produit_Électronique_34,527.55,1,0.07,4.15,Paiement à la livraison,Google Ads,7.12,Livrée,490.6214999999999,73.59322499999999,62.32322499999999,2025-12,0,0,17,3245.8181
CMD109712,2025-12-14,C0320,Kinshasa,Électronique,Produit_Électronique_33,228.95,1,0.02,3.33,Paiement à la livraison,Google Ads,5.09,Livrée,224.37099999999998,33.655649999999994,25.235649999999996,2025-12,0,0,25,6878.4648
CMD109713,2025-08-15,C0050,Dakar,Beauté,Produit_Beauté_11,30.17,1,0.29,9.11,Carte,Instagram Ads,14.23,Livrée,21.4207,11.781385,-11.558615,2025-08,0,0,19,2867.7985999999996
CMD109714,2025-08-09,C0393,Abidjan,Électronique,Produit_Électronique_17,241.56,1,0.1,4.11,Carte,Google Ads,6.13,Livrée,217.404,32.6106,22.3706,2025-08,0,0,20,5779.0664
CMD109715,2025-08-10,C1099,Lomé,Électronique,Produit_Électronique_1,342.36,1,0.19,3.82,Paiement à la livraison,Instagram Ads,10.47,Retournée,277.31160000000006,41.596740000000004,27.306740000000005,2025-08,1,0,2,298.40760000000006
CMD109716,2025-08-11,C0390,Libreville,Électronique,Produit_Électronique_39,332.19,1,0.25,8.25,Carte,Instagram Ads,11.03,Livrée,249.14249999999998,37.37137499999999,18.091374999999992,2025-08,0,0,17,5984.2642
CMD109717,2025-10-20,C0733,Dakar,Beauté,Produit_Beauté_44,24.365000000000002,2,0.19,7.07,Carte,Instagram Ads,8.26,Livrée,39.47130000000001,21.709215000000004,6.379215000000004,2025-10,0,0,1,39.47130000000001
CMD109719,2025-07-31,C0069,Kinshasa,Électronique,Produit_Électronique_14,225.53,3,0.06,8.66,Virement,Email,0.7,Livrée,635.9946,95.39918999999999,86.03918999999999,2025-07,0,0,18,5118.5724
CMD109720,2025-08-31,C0242,Libreville,Maison,Produit_Maison_4,81.93,3,0.15,9.64,Paiement à la livraison,Instagram Ads,13.24,Retournée,208.9215,73.122525,50.24252499999999,2025-08,1,0,16,7257.4621
CMD109721,2025-09-17,C0482,Abidjan,Électronique,Produit_Électronique_23,126.96,3,0.09,5.07,Paiement à la livraison,Instagram Ads,13.54,Livrée,346.6008,51.99012,33.38012,2025-09,0,0,2,391.7976
CMD109722,2025-11-18,C0393,Douala,Électronique,Produit_Électronique_9,567.95,2,0.04,9.71,Paiement à la livraison,Email,0.92,Livrée,1090.464,163.56959999999998,152.93959999999998,2025-11,0,0,20,5779.0664
CMD109724,2025-07-02,C0095,Dakar,Mode,Produit_Mode_37,49.48,3,0.13,7.4,Paiement à la livraison,Google Ads,3.34,Livrée,129.1428,58.11426,47.37426000000001,2025-07,0,0,24,5765.8255
CMD109725,2025-10-15,C0390,Douala,Mode,Produit_Mode_16,47.78,1,0.29,6.25,Mobile Money,Google Ads,5.57,Livrée,33.9238,15.26571,3.44571,2025-10,0,0,17,5984.2642
CMD109726,2025-07-18,C0730,Kinshasa,Beauté,Produit_Beauté_33,39.33,3,0.28,8.09,Paiement à la livraison,Instagram Ads,5.15,Livrée,84.9528,46.72404,33.48404,2025-07,0,0,1,84.9528
CMD109728,2025-08-06,C0221,Kinshasa,Mode,Produit_Mode_20,53.57,1,0.06,2.25,Virement,Email,1.83,Livrée,50.355799999999995,22.66011,18.580109999999998,2025-08,0,0,12,2731.7078
CMD109729,2025-08-24,C0314,Kinshasa,Mode,Produit_Mode_42,38.93,1,0.18,7.9,Mobile Money,Instagram Ads,7.03,Retournée,31.922600000000003,14.36517,-0.5648299999999997,2025-08,1,0,13,2740.8248
CMD109730,2025-12-15,C1416,Kinshasa,Électronique,Produit_Maison_5,141.14,2,0.04,3.99,Mobile Money,Email,1.66,Livrée,270.98879999999997,40.64831999999999,34.99831999999999,2025-12,0,0,1,270.98879999999997
CMD109731,2025-09-30,C1311,Dakar,Électronique,Produit_Électronique_28,281.62,1,0.05,8.56,Paiement à la livraison,Google Ads,4.28,Livrée,267.539,40.130849999999995,27.290849999999992,2025-09,0,0,5,1535.4977
CMD109732,2025-11-05,C0205,Kinshasa,Maison,Produit_Maison_22,155.16,3,0.23,5.45,Mobile Money,Instagram Ads,11.15,Livrée,358.4196,125.44685999999999,108.84685999999998,2025-11,0,0,21,5468.1407
CMD109733,2025-07-22,C0617,Kinshasa,Mode,Produit_Mode_33,44.91,3,0.28,2.18,Mobile Money,Email,1.79,Livrée,97.00559999999999,43.652519999999996,39.68252,2025-07,0,0,3,192.3312
CMD109734,2025-12-11,C0071,Cotonou,Mode,Produit_Mode_20,45.84,3,0.09,9.02,Mobile Money,Instagram Ads,12.69,Livrée,125.14320000000001,56.314440000000005,34.60444000000001,2025-12,0,0,15,3212.6717
CMD109735,2025-11-08,C1485,Douala,Électronique,Produit_Électronique_49,348.02,2,0.07,9.18,Paiement à la livraison,Google Ads,5.51,Livrée,647.3172,97.09758,82.40757999999998,2025-11,0,0,5,1221.1509999999998
CMD109736,2025-12-04,C0364,Abidjan,Maison,Produit_Maison_23,108.98,1,0.04,9.07,Paiement à la livraison,Google Ads,4.39,Livrée,104.6208,36.61728,23.15728,2025-12,0,0,19,8252.4673
CMD109738,2025-08-15,C0311,Kinshasa,Électronique,Produit_Électronique_19,297.81,2,0.23,3.96,Paiement à la livraison,Instagram Ads,7.05,Livrée,458.6274,68.79411,57.78411000000001,2025-08,0,0,17,4469.4924
CMD109739,2025-07-02,C0590,Kinshasa,Beauté,Produit_Beauté_45,13.75,3,0.05,8.78,Mobile Money,Influenceur,10.69,Livrée,39.1875,21.553125,2.0831250000000026,2025-07,0,0,4,1219.9867
CMD109740,2025-12-12,C0143,Abidjan,Mode,Produit_Mode_17,38.56,1,0.11,2.32,Virement,Instagram Ads,6.62,Retournée,34.318400000000004,15.443280000000001,6.503280000000001,2025-12,1,0,18,3492.6657
CMD109741,2025-10-26,C0004,Kinshasa,Mode,Produit_Mode_22,24.79,1,0.18,8.56,Paiement à la livraison,Google Ads,6.85,Livrée,20.3278,9.14751,-6.26249,2025-10,0,0,18,5408.97775
CMD109742,2025-07-04,C0100,Douala,Beauté,Produit_Beauté_42,15.28,2,0.08,9.09,Mobile Money,Google Ads,3.66,Livrée,28.1152,15.463360000000002,2.7133600000000015,2025-07,0,0,19,5604.1664
CMD109744,2025-09-27,C0309,Cotonou,Électronique,Produit_Mode_27,44.61,2,0.18,5.25,Mobile Money,Email,1.05,Livrée,73.16040000000001,10.974060000000001,4.674060000000002,2025-09,0,0,17,5264.9116
CMD109745,2025-09-15,C0078,Libreville,Mode,Produit_Mode_26,34.45,2,0.15,7.73,Mobile Money,Email,1.18,Livrée,58.565000000000005,26.354250000000004,17.444250000000004,2025-09,0,0,15,2173.0181500000003
CMD109746,2025-09-05,C1927,Kinshasa,Mode,Produit_Mode_32,33.98,3,0.22,2.85,Paiement à la livraison,Email,1.91,Livrée,79.5132,35.78094,31.02094,2025-09,0,0,2,91.6482
CMD109747,2025-10-16,C0393,Abidjan,Mode,Produit_Mode_31,62.86,2,0.16,4.8,Paiement à la livraison,Instagram Ads,6.43,Livrée,105.6048,47.52216,36.29216,2025-10,0,0,20,5779.0664
CMD109748,2025-12-16,C0245,Kinshasa,Beauté,Produit_Beauté_25,22.48,1,0.04,2.39,Mobile Money,Google Ads,6.83,Livrée,21.5808,11.86944,2.6494400000000002,2025-12,0,0,16,2559.1805
CMD109749,2025-11-30,C0363,Cotonou,Électronique,Produit_Électronique_45,521.78,1,0.04,8.87,Carte,Email,1.14,Livrée,500.9087999999999,75.13631999999998,65.12631999999998,2025-11,0,0,13,3650.9224
CMD109750,2025-08-29,C0067,Dakar,Beauté,Produit_Beauté_7,14.82,3,0.25,9.96,Mobile Money,Instagram Ads,5.03,Livrée,33.345,18.339750000000002,3.349750000000001,2025-08,0,0,20,8476.4071
CMD109751,2025-10-24,C0328,Kinshasa,Électronique,Produit_Électronique_8,323.09,1,0.3,9.99,Paiement à la livraison,Instagram Ads,5.92,Livrée,226.16299999999995,33.92444999999999,18.01444999999999,2025-10,0,0,19,5097.5569
CMD109752,2025-12-02,C0036,Kinshasa,Mode,Produit_Mode_40,34.91,3,0.29,8.1,Virement,Instagram Ads,13.71,Livrée,74.35829999999999,33.461234999999995,11.651234999999993,2025-12,0,0,13,4562.6394
CMD109753,2025-07-25,C0720,Libreville,Électronique,Produit_Électronique_23,342.11,3,0.25,9.83,Paiement à la livraison,Instagram Ads,9.82,Retournée,769.7475,115.46212499999999,95.81212499999998,2025-07,1,0,2,2490.4919999999997
CMD109754,2025-10-17,C1996,Abidjan,Électronique,Produit_Électronique_14,504.74,3,0.1,2.99,Carte,Instagram Ads,14.68,Livrée,1362.798,204.4197,186.7497,2025-10,0,0,1,1362.798
CMD109755,2025-11-17,C0167,Abidjan,Maison,Produit_Maison_26,173.16,2,0.06,5.14,Mobile Money,Google Ads,3.93,Livrée,325.5408,113.93927999999998,104.86927999999997,2025-11,0,0,15,4546.7199
CMD109757,2025-10-26,C0363,Dakar,Mode,Produit_Mode_50,60.89,3,0.19,4.66,Virement,Instagram Ads,11.26,Livrée,147.9627,66.58321500000001,50.663215000000015,2025-10,0,0,13,3650.9224
CMD109759,2025-08-13,C0389,Kinshasa,Beauté,Produit_Beauté_29,41.59,3,0.05,2.23,Virement,Influenceur,9.65,Livrée,118.53150000000001,65.19232500000001,53.312325000000016,2025-08,0,0,18,3744.187
CMD109760,2025-11-13,C0280,Abidjan,Beauté,Produit_Beauté_28,32.33,1,0.16,6.16,Carte,Instagram Ads,14.71,Livrée,27.157199999999996,14.936459999999999,-5.9335400000000025,2025-11,0,0,21,5441.785
CMD109761,2025-11-23,C0028,Douala,Électronique,Produit_Électronique_19,423.815,3,0.2,3.92,Mobile Money,Instagram Ads,9.98,Livrée,1017.156,152.5734,138.67340000000002,2025-11,0,0,15,6627.9167
CMD109762,2025-11-01,C1675,Douala,Électronique,Produit_Électronique_6,280.23,2,0.06,4.42,Carte,Instagram Ads,6.34,Livrée,526.8324,79.02486,68.26486,2025-11,0,0,2,1193.9576
CMD109763,2025-08-17,C0240,Abidjan,Mode,Produit_Mode_15,52.09,2,0.18,9.34,Mobile Money,Email,1.23,Livrée,85.42760000000001,38.442420000000006,27.872420000000005,2025-08,0,0,22,5430.8698
CMD109765,2025-07-25,C0285,Kinshasa,Électronique,Produit_Électronique_3,415.37,3,0.09,9.01,Mobile Money,Email,1.92,Livrée,1133.9601000000002,170.09401500000004,159.16401500000006,2025-07,0,0,14,3295.1402000000003
CMD109767,2025-10-04,C0307,Brazzaville,Mode,Produit_Mode_5,14.67,3,0.1,2.96,Virement,Instagram Ads,10.92,Livrée,39.609,17.82405,3.944049999999999,2025-10,0,0,15,2712.0223
CMD109768,2025-07-28,C1960,Brazzaville,Électronique,Produit_Maison_49,148.21,3,0.0,8.63,Paiement à la livraison,Google Ads,6.86,Livrée,444.63,66.69449999999999,51.20449999999999,2025-07,0,0,3,1159.7572
CMD109769,2025-10-29,C0498,Brazzaville,Électronique,Produit_Mode_39,48.2,3,0.06,4.31,Paiement à la livraison,Email,1.25,Livrée,135.924,20.3886,14.828600000000002,2025-10,0,0,1,135.924
CMD109770,2025-08-10,C0239,Douala,Électronique,Produit_Électronique_16,369.98,1,0.07,9.35,Mobile Money,Influenceur,14.23,Livrée,344.0814,51.61221,28.032209999999996,2025-08,0,0,12,3021.419
CMD109771,2025-10-09,C0282,Douala,Mode,Produit_Mode_49,40.25,1,0.14,9.63,Paiement à la livraison,Instagram Ads,8.55,Livrée,34.615,15.57675,-2.603250000000001,2025-10,0,0,19,4647.1256
CMD109772,2025-10-13,C0155,Kinshasa,Mode,Produit_Mode_33,41.53,2,0.26,6.75,Virement,Instagram Ads,12.19,Livrée,61.4644,27.65898,8.71898,2025-10,0,0,17,4360.2110999999995
CMD109773,2025-10-05,C0138,Douala,Mode,Produit_Mode_2,43.59,3,0.07,5.87,Mobile Money,Instagram Ads,6.78,Livrée,121.6161,54.727245,42.077245000000005,2025-10,0,0,16,3843.8571
CMD109774,2025-10-06,C0158,Douala,Maison,Produit_Maison_37,72.12,1,0.1,7.98,Virement,Email,1.99,Livrée,64.908,22.7178,12.7478,2025-10,0,0,16,1830.8589
CMD109775,2025-12-05,C1203,Kinshasa,Électronique,Produit_Mode_10,30.37,2,0.11,2.75,Paiement à la livraison,Google Ads,7.24,Livrée,54.058600000000006,8.10879,-1.8812099999999994,2025-12,0,0,4,293.73350000000005
CMD109776,2025-07-13,C0302,Dakar,Mode,Produit_Mode_14,35.37,3,0.25,2.99,Carte,Instagram Ads,10.16,Livrée,79.58249999999998,35.812124999999995,22.662124999999993,2025-07,0,0,17,3134.6522
CMD109777,2025-07-03,C1060,Kinshasa,Électronique,Produit_Électronique_38,617.93,3,0.01,5.42,Mobile Money,Google Ads,7.84,Livrée,1835.2521,275.28781499999997,262.027815,2025-07,0,0,2,1963.8708
CMD109778,2025-07-31,C1839,Brazzaville,Mode,Produit_Mode_49,37.87,1,0.12,2.96,Carte,Email,1.16,Livrée,33.3256,14.99652,10.87652,2025-07,0,0,3,186.83089999999999
CMD109779,2025-07-20,C1296,Dakar,Maison,Produit_Maison_16,64.77,2,0.06,7.04,Paiement à la livraison,Google Ads,3.41,Livrée,121.76759999999999,42.61865999999999,32.16865999999999,2025-07,0,0,5,458.1474
CMD109780,2025-08-19,C0172,Abidjan,Électronique,Produit_Mode_49,30.16,2,0.23,4.23,Paiement à la livraison,Instagram Ads,12.0,Livrée,46.446400000000004,6.96696,-9.26304,2025-08,0,0,19,4020.6321
CMD109781,2025-09-10,C0173,Kinshasa,Maison,Produit_Maison_19,120.3,2,0.06,6.09,Virement,Instagram Ads,9.95,Livrée,226.164,79.1574,63.11739999999999,2025-09,0,0,19,4717.75985
CMD109782,2025-08-31,C0349,Kinshasa,Électronique,Produit_Électronique_37,264.48,2,0.09,9.13,Mobile Money,Google Ads,4.89,Livrée,481.35360000000003,72.20304,58.18304,2025-08,0,0,25,6989.0483
CMD109783,2025-11-20,C1975,Abidjan,Mode,Produit_Mode_42,24.27,3,0.22,2.51,Virement,Instagram Ads,8.99,Retournée,56.7918,25.55631,14.056309999999998,2025-11,1,0,3,716.4954
CMD109784,2025-09-06,C0228,Douala,Électronique,Produit_Électronique_38,449.88,2,0.15,9.77,Paiement à la livraison,Instagram Ads,8.17,Livrée,764.7959999999999,114.7194,96.7794,2025-09,0,0,9,2248.7632
CMD109785,2025-08-24,C1969,Dakar,Électronique,Produit_Électronique_18,432.52,2,0.16,4.92,Mobile Money,Instagram Ads,8.6,Livrée,726.6335999999999,108.99503999999997,95.47503999999998,2025-08,0,0,1,726.6335999999999
CMD109786,2025-07-15,C0269,Dakar,Mode,Produit_Mode_42,10.6,3,0.17,5.2,Carte,Instagram Ads,5.23,Livrée,26.393999999999995,11.877299999999998,1.4472999999999976,2025-07,0,0,18,6242.7876
CMD109787,2025-12-14,C0067,Abidjan,Électronique,Produit_Électronique_13,647.04,3,0.08,9.79,Carte,Google Ads,6.57,Livrée,1785.8304,267.87456,251.51455999999996,2025-12,0,0,20,8476.4071
CMD109788,2025-11-03,C0376,Douala,Électronique,Produit_Électronique_5,415.65,1,0.1,3.21,Virement,Google Ads,4.69,Livrée,374.085,56.11275,48.21275,2025-11,0,0,14,5261.8575
CMD109789,2025-07-10,C0210,Brazzaville,Beauté,Produit_Beauté_27,18.77,2,0.1,2.67,Mobile Money,Instagram Ads,9.21,Livrée,33.786,18.582300000000004,6.702300000000003,2025-07,0,0,17,2313.7412
CMD109790,2025-09-24,C0250,Libreville,Mode,Produit_Mode_24,40.46,2,0.1,4.65,Mobile Money,Instagram Ads,11.2,Livrée,72.828,32.772600000000004,16.922600000000006,2025-09,0,0,20,5413.2017
CMD109791,2025-11-14,C0179,Dakar,Électronique,Produit_Électronique_15,465.07,1,0.01,7.79,Paiement à la livraison,Email,0.5,Retournée,460.41929999999996,69.062895,60.772895,2025-11,1,0,17,4706.4791000000005
CMD109792,2025-09-19,C0037,Kinshasa,Mode,Produit_Mode_27,34.43,3,0.1,5.57,Carte,Instagram Ads,6.26,Livrée,92.961,41.83245,30.002450000000003,2025-09,0,0,16,3109.2409
CMD109793,2025-09-11,C0569,Douala,Mode,Produit_Mode_31,32.04,3,0.29,7.02,Virement,Email,1.15,Livrée,68.2452,30.71034,22.54034,2025-09,0,0,2,184.21620000000001
CMD109794,2025-07-28,C0349,Kinshasa,Électronique,Produit_Électronique_7,352.11,3,0.17,8.87,Carte,Instagram Ads,9.42,Livrée,876.7538999999999,131.513085,113.22308499999998,2025-07,0,0,25,6989.0483
CMD109795,2025-07-16,C1704,Libreville,Mode,Produit_Mode_22,35.9,3,0.23,6.06,Carte,Influenceur,18.97,Livrée,82.92899999999999,37.31804999999999,12.288049999999995,2025-07,0,0,5,2340.8736
CMD109796,2025-11-11,C1891,Brazzaville,Électronique,Produit_Maison_44,95.32,1,0.05,7.05,Virement,Google Ads,4.11,Livrée,90.55399999999999,13.583099999999998,2.423099999999998,2025-11,0,0,2,239.93959999999998
CMD109799,2025-10-03,C0172,Douala,Électronique,Produit_Électronique_33,319.27,3,0.19,2.96,Paiement à la livraison,Instagram Ads,10.77,Livrée,775.8261,116.373915,102.643915,2025-10,0,0,19,4020.6321
CMD109800,2025-08-11,C0007,Kinshasa,Maison,Produit_Maison_4,144.69,2,0.08,3.08,Virement,Email,0.65,Livrée,266.2296,93.18036,89.45035999999999,2025-08,0,0,14,2662.1299000000004
CMD109801,2025-11-15,C0071,Kinshasa,Mode,Produit_Mode_28,38.19,1,0.21,3.51,Virement,Google Ads,4.39,Livrée,30.170099999999998,13.576545,5.676545,2025-11,0,0,15,3212.6717
CMD109802,2025-08-28,C0817,Abidjan,Maison,Produit_Maison_26,104.94,3,0.1,2.4,Paiement à la livraison,Influenceur,4.94,Livrée,283.338,99.1683,91.8283,2025-08,0,0,2,299.78860000000003
CMD109803,2025-07-13,C0048,Douala,Mode,Produit_Mode_34,66.78,2,0.28,6.73,Paiement à la livraison,Instagram Ads,9.37,Livrée,96.1632,43.27344,27.173440000000006,2025-07,0,0,14,2838.3469
CMD109804,2025-12-10,C0140,Abidjan,Électronique,Produit_Électronique_6,288.58,1,0.05,6.4,Paiement à la livraison,Email,1.29,Livrée,274.15099999999995,41.12264999999999,33.432649999999995,2025-12,0,0,15,2717.4102999999996
CMD109805,2025-11-17,C0315,Dakar,Maison,Produit_Maison_20,156.23,3,0.05,4.94,Mobile Money,Email,0.84,Livrée,445.2554999999999,155.83942499999998,150.05942499999998,2025-11,0,0,22,6976.995800000001
CMD109806,2025-11-05,C0908,Abidjan,Électronique,Produit_Électronique_6,443.24,1,0.09,4.21,Virement,Instagram Ads,9.51,Livrée,403.3484,60.50226,46.78226,2025-11,0,0,2,751.4909
